categoryName,created,articleId,articleName,description
Trading,2019-12-26 06:43:30,343,What is dividend?,"Shareholders earn returns on their investment in equity in two ways; the first being capital appreciation and the second by receiving dividends that companies pay to their shareholders.<strong>A dividend</strong> is a payment made by a corporation to its shareholders. If you&rsquo;re a shareholder, you can think of a dividend as your share of the company&rsquo;s profits.You will be eligible for dividends If you&rsquo;ve purchased the stocks before the ex-date. If you&#39;ve purchased the shares on or after the ex-date, you will not be eligible for the dividend.These payments are usually made in cash which is known as a cash dividend but in some cases, they may choose to make these payouts in the form of stocks too which is known as a stock dividend. The client will get dividends in his linked bank account with the Demat account.&nbsp;The <strong>dividend yield</strong> is often an essential factor for investors when choosing which stocks to invest in. The dividend yield is calculated on the current share price.<br><strong><strong>Example:&nbsp;</strong></strong><em>If ABC Ltd declares a dividend of Rs.5/share and the market value of the share is Rs.250 then:<br><em>Dividend Yield = Full-year Dividend/Current Share Price<br><em>In this case it is: 5/250 = 0.02 or 2%"
Trading,2019-12-26 06:43:30,345,How many GTT orders can I place for one account?,There is no limit to place GTT orders but it will check the margin available when the price triggers.
Trading,2019-12-26 06:43:30,348,What is an Exchange Traded Fund (ETF)?,"An exchange-traded fund (ETF) is a type of security that tracks an index, sector, commodity, or other assets, but which can be purchased or sold on a stock exchange the same as a regular stock. ETF share prices fluctuate all day as the ETF is bought and sold; this is different from mutual funds that only trade once a day after the market closes. ETFs offer low expense ratios than buying the stocks individually.An ETF (Exchange-traded fund) is a basket of securities that tracks an underlying index. For example, a Nifty 50 ETF tracks the composition of the Nifty 50 Index. When you buy a Nifty ETF, you are getting exposure to the 50 stocks that form the Index."
Trading,2019-12-26 06:43:30,349,What are OTM options?,"&quot;Out of the money&quot; (OTM) is an expression used to describe an option contract that only contains an extrinsic value. These options will have a delta of less than 50.0. An OTM call option will have a strike price that is higher than the market price of the underlying asset. Alternatively, an OTM put option has a strike price that is lower than the market price of the underlying asset.OTM options have less extrinsic (time) value than ITM options, which in turn makes them more desirable to traders with smaller amounts of capital. OTM options are more commonly traded for strategies such as covered calls or protective puts.You can trade in OTM options with <strong>Finvasia</strong> (3 months contracts). There are no restrictions on the trading of OTM options with us.&nbsp;"
Trading,2019-12-26 06:43:30,350,What is Short selling?,"<strong>Short selling</strong> is the selling of a stock that the seller doesn&#39;t own. More specifically, a short sale is the sale of a security that isn&#39;t owned by the seller, but that is promised to be delivered. Short selling is an investment or trading strategy that speculates on the decline in a stock or other security&#39;s price.You can short sell in equity (Intraday only) &amp; derivatives (Intraday &amp; carry both).&nbsp;"
Trading,2019-12-26 06:43:30,351,What happens when I dont squared off my short position?,"In case your Intraday Equity short position is not squared off due to the absence of buyers or failed due to any reasons. This will be considered as short delivery, which means the seller of the shares has defaulted on the settlement of shares hence the exchange participates in the auction market on T+2 days. The exchange holds an auction for the same quantity of shares &amp; delivers it to the buyer.The settlement of the auction shall be done on T+3 day (where T is the transaction day, holidays are not included).Short delivery can happen in stocks with less liquidity or if an Intraday Equity position hasn&rsquo;t been squared off in some circumstances. As a result, appropriate margins would be blocked in your account. The blocked amount will be released once the auction settlement process is completed on T+3."
Trading,2019-12-26 06:43:30,359,What is OFS and how we can apply for the same?,"A private company launches an Initial Public Offering (IPO)<strong>&nbsp;</strong>for additional funding. The company sells shares to outside investors so that it can gain access to funds for various purposes. This includes the growth and expansion of the company.&nbsp;However, the company&rsquo;s financial problems do not end with an IPO. Sometimes, a company may need additional capital to meet its goals. That&rsquo;s the time such companies can opt to go for an Offer for Sale (OFS).An offer for sale (OFS) is a mechanism that allows promoters to reduce their holdings in listed companies transparently. These shares sold by the promoters are offered for sale directly to the public through a bidding process.The client can place an OFS order from 9.15 am to 3 pm.<br>All you need to just mail us on&nbsp;<strong><a href=""mailto:clientsupport@finvasia.in""></a></strong><a href=""mailto:clientsupport@finvasia.in""></a><a href=""mailto:clientsupport@finvasia.in"">clientsupport@finvasia.i</a><a href=""mailto:clientsupport@finvasia.in"">n</a> or <strong>raise a ticket</strong> from the PRISM portal with the specified details of OFS you wanted to purchase like the name of the script, price, and quantity with your assigned client code.As per SEBI OFS guidelines, all investor bids must be backed by 100% cash upfront margin else the bids would be rejected due to insufficient collateral."
Trading,2019-12-26 06:43:30,372,When should the client need to square off to avoid physical delivery in all segments?,You can square off your FNO positions before market close on expiry day.In MCX and NCDEX you need to squared-off your positions one day before the Tender Period. You can check the Tender period of all commodities from the MCX website.
Trading,2019-12-26 06:43:30,373,What will happen if I forget to square off the position before expiry contract?,It will settle according to the closing price in cash.
Trading,2019-12-26 06:43:30,374,What will happen if any stock reaches its upper or lower limit?,"In case of short selling If the stock is in the upper circuit, it will go in Auction and settled by the exchange on T+2 days. and in case of buy position it will go to your holdings."
Trading,2019-12-26 06:43:30,375,Can the client do buy and sell if stock is in the upper or lower circuit limit?,"No, you cannot trade in case stock is in upper or lower circuit limit.You can only make a bid and wait for buyers/sellers."
Trading,2019-12-26 06:43:30,376,"How many months future and option contracts are allowed for trading in NFO, CDS and MCX with Finvasia?","Equity Futures &amp; Options - 3 Months<span ""color: rgb(65, 65, 65); font-family: sans-serif; : 14px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">&nbsp;contractsMCX - Current 2 contractsCDS - 3 Months contracts"
Trading,2019-12-26 06:43:30,378,Is STBT is allowed with Finvasia?,No STBT (Sell today buy tomorrow) is not available in equity cash segment.
Trading,2019-12-26 06:43:30,379,Do we allow trading in ASM and GSM shares?,"We only Allow buying and selling in CNC in ASM stocks. Currently, you cannot trade in GSM category shares. You can sell your existing holdings in the GSM category. "
Trading,2019-12-26 06:43:30,380,In which segments bracket order and cover order are allowed?,"Bracket order and Cover order are available in the following segments:&nbsp;NSE/BSE Cash in EQ series.Future stocks - in the current month&#39;s contract.Future index: - I<span ""color: rgb(65, 65, 65); font-family: sans-serif; : 14px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">n the current month&#39;s contract.CDS --In USDINR only.MCX Futures in current month contracts except for Agri Commodities.<br>CO &amp; BO are not available in options and all CDS currency pairs except USDINR."
Trading,2019-12-26 06:43:30,381,"Is Bracket order or Cover order allowed on AMO orders on web, mobile and exe?",No Bracket order and cover order are available for Intraday trades only.
Trading,2019-12-26 06:43:30,382,What is multi-leg order and how it can be placed?,"A multi-leg options order is an order to simultaneously buy and sell options with more than one strike price, expiration date or sensitivity to the underlying asset&#39;s price. Basically a multi-leg options order refers to any trade that involves two or more options that are completed at once.You need to go to Trade --- Multileg order in Shoonya Exe."
Trading,2019-12-26 06:43:30,383,What are the benefits of multi-leg order?,A multi-leg option order submits both legs of the trade simultaneously making execution much smoother for the options trader. Moreover having both orders go in at the same time removes some of the latency risk and time lag of entering multiple option positions manually.<br>&nbsp;
Trading,2019-12-26 06:43:30,384,When can trade to trade shares are allowed to buy and sell?,Client can buy anytime in the market and can sell after t+2 days only. The client is not permitted to do intraday trading or BTST.<br>&nbsp;
Trading,2019-12-26 06:43:30,385,Where can we find the stock category and leverage details?,"You can check the stock category and leverage details from our margin calculator. Please find below link:<a href=""https://www.finvasia.com/calculators"">https://www.finvasia.com/calculators</a>&nbsp;"
Trading,2019-12-26 06:43:30,386,How many far ITM and OTM expiries or contracts are allowed for trading?,You can trade at all the available strike prices including ITM &amp; OTM in 3 months Futures &amp; Options contracts. There are no restrictions on any strike price from our side.
Trading,2019-12-26 06:43:30,388,In which currency pair I can use Bracket order?,Bracket order is available in USDINR currency pair only.
Trading,2019-12-26 06:43:30,397,How to Place a GTT order?,"<strong>GTT(Good till triggered)&nbsp;</strong>is a feature that allows you to set a trigger price, such that if your trigger price is hit on a future date, a limit order will be placed on the exchange as per the limit price and preset conditions set by you.Please find below a youtube video of &ldquo;How to place GTT order on Shoonya Mobile&rdquo; -<u><a href=""https://www.youtube.com/watch?v=wAZ2vc-LIEA"">https://www.youtube.com/watch?v=wAZ2vc-LIEA</a></u>"
